Pfam	Header
PF01979	Q7CXF0|reviewed|Adenine deaminase 1|taxID:176299
PF01979	Q81BX6|reviewed|Putative adenine deaminase BC_3012|taxID:226900
PF01979	Q81S14|reviewed|5-methylthioadenosine/S-adenosylhomocysteine deaminase|taxID:1392
PF01979	Q835Z6|reviewed|Adenine deaminase|taxID:226185
PF01979	Q88SR1|reviewed|Adenine deaminase|taxID:220668
PF01979	Q89H53|reviewed|Adenine deaminase 2|taxID:224911
PF01979	Q89QG3|reviewed|Adenine deaminase 1|taxID:224911
PF01979	Q8CUS7|reviewed|Adenine deaminase|taxID:221109
PF01979	Q8ES91|reviewed|Putative adenine deaminase OB0751|taxID:221109
PF01979	Q8FBX7|reviewed|Adenine deaminase|taxID:199310
PF01979	Q8FW12|reviewed|Adenine deaminase|taxID:204722
PF01979	Q8PT13|reviewed|Adenine deaminase|taxID:192952
PF01979	Q8R9L4|reviewed|5-methylthioadenosine/S-adenosylhomocysteine deaminase|taxID:273068
PF01979	Q8TNH5|reviewed|Adenine deaminase|taxID:188937
PF01979	Q8TX47|reviewed|Adenine deaminase|taxID:190192
PF01979	Q8U0P7|reviewed|5-methylthioadenosine/S-adenosylhomocysteine deaminase|taxID:186497
PF01979	Q8XKX4|reviewed|Adenine deaminase|taxID:195102
PF01979	Q8Y6E5|reviewed|Adenine deaminase|taxID:169963
PF01979	Q8YCA5|reviewed|Adenine deaminase|taxID:224914
PF01979	Q92342|reviewed|Uncharacterized protein C1F8.04c|taxID:284812
PF01979	Q92AR6|reviewed|Adenine deaminase|taxID:272626
PF01979	Q92N33|reviewed|Adenine deaminase 1|taxID:266834
PF01979	Q92VC6|reviewed|Adenine deaminase 2|taxID:266834
PF01979	Q92YE0|reviewed|Adenine deaminase 4|taxID:266834
PF01979	Q92YE2|reviewed|Adenine deaminase 3|taxID:266834
PF01979	Q97KN0|reviewed|Adenine deaminase|taxID:272562
PF01979	Q98NF9|reviewed|Adenine deaminase|taxID:266835
PF01979	Q9HN51|reviewed|5-methylthioadenosine/S-adenosylhomocysteine deaminase|taxID:64091
PF01979	Q9KF46|reviewed|Adenine deaminase|taxID:272558
PF01979	Q9KF49|reviewed|Putative adenine deaminase BH0637|taxID:272558
PF01979	Q9RYP0|reviewed|Adenine deaminase|taxID:243230
PF01979	Q9V0Y5|reviewed|5-methylthioadenosine/S-adenosylhomocysteine deaminase|taxID:272844
PF01979	Q9VR81|reviewed|N-acetylglucosamine-6-phosphate deacetylase|taxID:7227
PF01979	Q9ZMG9|reviewed|Probable dihydroorotase-like protein|taxID:85963
PF01979	P40896|reviewed|Uncharacterized protein YJL213W|taxID:559292
PF01979	P68916|reviewed|Uncharacterized protein Mb2939c|taxID:233413
PF01979	P9WL22|reviewed|Uncharacterized protein MT2982.1|taxID:83331
PF01979	P9WL23|reviewed|Uncharacterized protein Rv2915c|taxID:83332
PF01979	Q58110|reviewed|Uncharacterized protein MJ0699|taxID:243232
PF01979	Q6HX62|reviewed|Putative adenine deaminase BA_3032/GBAA_3032/BAS2818|taxID:1392
PF01979	Q6L032|reviewed|Putative adenine deaminase PTO1085|taxID:1122961
PF02238	O14548|reviewed|Cytochrome c oxidase subunit 7A2-like, mitochondrial|taxID:9606
PF02238	P07470|reviewed|Cytochrome c oxidase subunit 7A1, mitochondrial|taxID:9913
PF02238	P10174|reviewed|Cytochrome c oxidase subunit 7, mitochondrial|taxID:559292
PF02238	P14406|reviewed|Cytochrome c oxidase subunit 7A2, mitochondrial|taxID:9606
PF02238	P24310|reviewed|Cytochrome c oxidase subunit 7A1, mitochondrial|taxID:9606
PF02238	P56392|reviewed|Cytochrome c oxidase subunit 7A1, mitochondrial|taxID:10090
PF02238	Q99KD6|reviewed|Cytochrome c oxidase subunit 7A2-like, mitochondrial|taxID:10090
PF02238	P35171|reviewed|Cytochrome c oxidase subunit 7A2, mitochondrial|taxID:10116
PF02238	P48771|reviewed|Cytochrome c oxidase subunit 7A2, mitochondrial|taxID:10090
PF02238	Q08CE7|reviewed|Cytochrome c oxidase subunit 7A1, mitochondrial|taxID:7955
PF02238	Q61387|reviewed|Cytochrome c oxidase subunit 7A2-like, mitochondrial|taxID:10090
PF02238	Q7SXI1|reviewed|Cytochrome c oxidase subunit 7A2-like, mitochondrial|taxID:7955
PF02238	G2TRP5|reviewed|Cytochrome c oxidase subunit 7|taxID:284812
PF02238	P13184|reviewed|Cytochrome c oxidase subunit 7A2, mitochondrial|taxID:9913
PF02238	Q3T061|reviewed|Cytochrome c oxidase subunit 7A2-like, mitochondrial|taxID:9913
PF02238	Q53CF6|reviewed|Cytochrome c oxidase subunit 7A1, mitochondrial|taxID:9521
PF02238	Q7S7U5|reviewed|Cytochrome c oxidase subunit 7, mitochondrial|taxID:367110
PF02238	Q8SPJ9|reviewed|Cytochrome c oxidase subunit 7A1, mitochondrial|taxID:9823
PF02238	Q9N234|reviewed|Cytochrome c oxidase subunit 7A1, mitochondrial|taxID:122765
PF02238	Q9TR28|reviewed|Cytochrome c oxidase subunit 7A1, mitochondrial (Fragment)|taxID:9940
PF02238	Q9TR30|reviewed|Cytochrome c oxidase subunit 7A2, mitochondrial (Fragment)|taxID:9940
PF02238	O60397|reviewed|Putative cytochrome c oxidase subunit 7A3, mitochondrial|taxID:9606
PF02238	P80333|reviewed|Cytochrome c oxidase subunit 7A-liver, mitochondrial (Fragment)|taxID:8022
PF02238	Q9TR29|reviewed|Cytochrome c oxidase subunit 7A2, mitochondrial (Fragment)|taxID:9615
PF02238	Q9TRZ8|reviewed|Cytochrome c oxidase subunit 7A1, mitochondrial (Fragment)|taxID:9615
PF02256	Q94CL6|reviewed|Protein NAR1|taxID:3702
PF02256	Q9H6Q4|reviewed|Cytosolic iron-sulfur assembly component 3|taxID:9606
PF02256	Q9UHQ1|reviewed|Nuclear prelamin A recognition factor|taxID:9606
PF02256	O52683|reviewed|Bifurcating [FeFe] hydrogenase alpha subunit|taxID:243274
PF02256	P07603|reviewed|Periplasmic [Fe] hydrogenase small subunit|taxID:882
PF02256	Q46508|reviewed|NADP-reducing hydrogenase subunit HndD|taxID:878
PF02256	Q7TMW6|reviewed|Cytosolic iron-sulfur assembly component 3|taxID:10090
PF02256	A2RRV9|reviewed|Cytosolic Fe-S cluster assembly factor narfl|taxID:7955
PF02256	A4FV58|reviewed|Cytosolic iron-sulfur assembly component 3|taxID:9913
PF02256	P13628|reviewed|Periplasmic [Fe] hydrogenase small subunit|taxID:884
PF02256	P29166|reviewed|Iron hydrogenase 1|taxID:1501
PF02256	Q5BK18|reviewed|Cytosolic iron-sulfur assembly component 3|taxID:10116
PF02256	Q5RF36|reviewed|Cytosolic iron-sulfur assembly component 3|taxID:9601
PF02256	A8WH18|reviewed|Cytosolic Fe-S cluster assembly factor narfl|taxID:8364
PF02256	B3N018|reviewed|Probable cytosolic Fe-S cluster assembly factor GF22738|taxID:7217
PF02256	B4GXC8|reviewed|Probable cytosolic Fe-S cluster assembly factor GL21135|taxID:7234
PF02256	B4ISL0|reviewed|Probable cytosolic Fe-S cluster assembly factor GE22682|taxID:7245
PF02256	B4JBE6|reviewed|Probable cytosolic Fe-S cluster assembly factor GH10760|taxID:7222
PF02256	B4KFU7|reviewed|Probable cytosolic Fe-S cluster assembly factor GI11683|taxID:7230
PF02256	B4LQR5|reviewed|Probable cytosolic Fe-S cluster assembly factor GJ13047|taxID:7244
PF02256	B4MUM8|reviewed|Probable cytosolic Fe-S cluster assembly factor GK14772|taxID:7260
PF02256	B5DK31|reviewed|Probable cytosolic Fe-S cluster assembly factor GA29080|taxID:46245
PF02256	Q2YDU6|reviewed|Nuclear prelamin A recognition factor|taxID:10116
PF02256	Q54F30|reviewed|Probable cytosolic Fe-S cluster assembly factor narfl|taxID:44689
PF02256	Q8SYS7|reviewed|Probable cytosolic Fe-S cluster assembly factor CG17683|taxID:7227
PF02256	Q9CYQ7|reviewed|Nuclear prelamin A recognition factor|taxID:10090
PF02256	Q6DHP6|reviewed|Nuclear prelamin A recognition factor|taxID:7955
PF02256	Q6GP25|reviewed|Nuclear prelamin A recognition factor|taxID:8355
PF02297	P00429|reviewed|Cytochrome c oxidase subunit 6B1|taxID:9913
PF02297	P14854|reviewed|Cytochrome c oxidase subunit 6B1|taxID:9606
PF02297	Q01519|reviewed|Cytochrome c oxidase subunit 12, mitochondrial|taxID:559292
PF02297	Q3E846|reviewed|Cytochrome c oxidase assembly factor 6|taxID:559292
PF02297	Q5JTJ3|reviewed|Cytochrome c oxidase assembly factor 6 homolog|taxID:9606
PF02297	P56391|reviewed|Cytochrome c oxidase subunit 6B1|taxID:10090
PF02297	Q6YFQ2|reviewed|Cytochrome c oxidase subunit 6B2|taxID:9606
PF02297	Q9BUK0|reviewed|Coiled-coil-helix-coiled-coil-helix domain-containing protein 7|taxID:9606
PF02297	O94581|reviewed|Cytochrome c oxidase subunit 12, mitochondrial|taxID:284812
PF02297	Q1K8U2|reviewed|Cytochrome c oxidase subunit 12, mitochondrial|taxID:367110
PF02297	Q5RCT0|reviewed|Cytochrome c oxidase subunit 6B1|taxID:9601
PF02297	Q6YFP9|reviewed|Cytochrome c oxidase subunit 6B2|taxID:9913
PF02297	Q6YFQ1|reviewed|Cytochrome c oxidase subunit 6B2|taxID:10116
PF02297	Q7YRK6|reviewed|Cytochrome c oxidase subunit 6B1|taxID:1868482
PF02297	Q80ZN9|reviewed|Cytochrome c oxidase subunit 6B2|taxID:10090
PF02297	Q8BGD8|reviewed|Cytochrome c oxidase assembly factor 6 homolog|taxID:10090
PF02297	Q945L0|reviewed|Cytochrome c oxidase subunit 6b-2|taxID:3702
PF02297	Q9S7L9|reviewed|Cytochrome c oxidase subunit 6b-1|taxID:3702
PF02297	Q9SUD3|reviewed|Cytochrome c oxidase subunit 6b-3|taxID:3702
PF02297	G2TRP6|reviewed|Cytochrome c oxidase subunit 6B-like protein new16|taxID:284812
PF02297	Q2M2S5|reviewed|Cytochrome c oxidase assembly factor 6 homolog|taxID:9913
PF02297	Q4R374|reviewed|Cytochrome c oxidase subunit 6B1|taxID:9541
PF02297	Q53CG4|reviewed|Cytochrome c oxidase subunit 6B1|taxID:9544
PF02297	Q54P95|reviewed|Probable cytochrome c oxidase subunit 6B|taxID:44689
PF02297	Q8K2Q5|reviewed|Coiled-coil-helix-coiled-coil-helix domain-containing protein 7|taxID:10090
PF02297	Q8SPI2|reviewed|Coiled-coil-helix-coiled-coil-helix domain-containing protein 7|taxID:9541
PF02297	Q9LPJ2|reviewed|Putative cytochrome c oxidase subunit 6b-like|taxID:3702
PF02322	P0ABK2|reviewed|Cytochrome bd-I ubiquinol oxidase subunit 2|taxID:83333
PF02322	P26458|reviewed|Cytochrome bd-II ubiquinol oxidase subunit 2|taxID:83333
PF02322	P0ABK3|reviewed|Cytochrome bd-I ubiquinol oxidase subunit 2|taxID:199310
PF02322	P0ABK4|reviewed|Cytochrome bd-I ubiquinol oxidase subunit 2|taxID:83334
PF02322	P45020|reviewed|Probable cytochrome oxidase subunit 2|taxID:71421
PF02322	P94365|reviewed|Cytochrome bd ubiquinol oxidase subunit 2|taxID:224308
PF02322	O34505|reviewed|Putative cytochrome bd menaquinol oxidase subunit II|taxID:224308
PF02401	P62623|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:83333
PF02401	Q8I295|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase, apicoplast|taxID:36329
PF02401	Q94B35|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase, chloroplastic|taxID:3702
PF02401	A0A2Z5WA18|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase, chloroplastic|taxID:38881
PF02401	A0A7J6F8C5|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase, chloroplastic|taxID:3483
PF02401	O67625|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:224324
PF02401	P58680|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:632
PF02401	P9WKF9|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase 1|taxID:83332
PF02401	P9WKG1|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2|taxID:83332
PF02401	Q6AVG6|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase, chloroplastic|taxID:39947
PF02401	Q895G2|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:212717
PF02401	Q8RI52|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:190304
PF02401	Q97I09|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:272562
PF02401	A0KG42|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:380703
PF02401	A0LD71|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:156889
PF02401	A0LW20|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:351607
PF02401	A0PKQ3|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:362242
PF02401	A0Q4T9|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:401614
PF02401	A0RIR1|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:412694
PF02401	A0RQC4|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:360106
PF02401	A1A777|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:405955
PF02401	A1ANP9|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:338966
PF02401	A1AXS1|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:413404
PF02401	A1B842|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:318586
PF02401	A1BDJ5|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:290317
PF02401	A1JJE4|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:393305
PF02401	A1K4R4|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:418699
PF02401	A1KS64|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:272831
PF02401	A1SZP0|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:357804
PF02401	A1TE06|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:350058
PF02401	A1TYZ2|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:351348
PF02401	A1UKL5|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:189918
PF02401	A1URX2|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:360095
PF02401	A1VHK1|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:391774
PF02401	A1VZM8|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:354242
PF02401	A2BP63|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:146891
PF02401	A2BUP5|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:167542
PF02401	A2C096|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:167555
PF02401	A2CCK3|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:59922
PF02401	A2SJA8|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:420662
PF02401	A3M9H2|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:400667
PF02401	A3N2G8|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:416269
PF02401	A3PAY5|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:167546
PF02401	A3PGE9|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:349101
PF02401	A3Q4N0|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:164757
PF02401	A4IR05|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:420246
PF02401	A4IYW2|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:418136
PF02401	A4QCY9|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:340322
PF02401	A4SGC0|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:290318
PF02401	A4SIX8|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:382245
PF02401	A4T986|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:350054
PF02401	A4TQF0|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:386656
PF02401	A4W6E4|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:399742
PF02401	A4WVQ4|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:349102
PF02401	A4XQV8|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:399739
PF02401	A5CVK1|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:412965
PF02401	A5FPY7|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:216389
PF02401	A5GE10|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:351605
PF02401	A5GIF7|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:32051
PF02401	A5GWG3|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:316278
PF02401	A5IME1|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:390874
PF02401	A5UD69|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:374930
PF02401	A5UID9|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:374931
PF02401	A5VY55|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:351746
PF02401	A5WCZ2|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:349106
PF02401	A6L1P5|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:435590
PF02401	A6LIB3|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:435591
PF02401	A6Q2R7|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:387092
PF02401	A6Q7P9|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:387093
PF02401	A6T4G3|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:272620
PF02401	A6TRF9|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:293826
PF02401	A6VQH8|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:339671
PF02401	A6WWG6|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:439375
PF02401	A7FMD4|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:349747
PF02401	A7GSY4|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:315749
PF02401	A7GXB5|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:360105
PF02401	A7H3F3|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:360109
PF02401	A7HCQ8|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:404589
PF02401	A7I0N0|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:360107
PF02401	A7MIM0|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:290339
PF02401	A7NA22|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:458234
PF02401	A7Z6T1|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:326423
PF02401	A7ZCD0|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:360104
PF02401	A7ZHB8|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:331111
PF02401	A7ZVX7|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:331112
PF02401	A8ALT3|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:290338
PF02401	A8F7S0|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:416591
PF02401	A8FFA1|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:315750
PF02401	A8FLU3|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:407148
PF02401	A8G9L7|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:399741
PF02401	A8H1H6|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:398579
PF02401	A8LLC7|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:398580
PF02401	A8MFE2|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:350688
PF02401	A9BDN6|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:93059
PF02401	A9BGS3|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:403833
PF02401	A9IQQ9|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:382640
PF02401	A9M1J9|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:374833
PF02401	A9MR43|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:41514
PF02401	A9MYG8|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:1016998
PF02401	A9R005|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:349746
PF02401	A9VHR7|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:315730
PF02401	B0B991|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:471472
PF02401	B0BAX0|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:471473
PF02401	B0BRB3|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:434271
PF02401	B0C4N8|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:329726
PF02401	B0JVA7|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:449447
PF02401	B0K197|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:399726
PF02401	B0K9L0|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:340099
PF02401	B0KM87|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:76869
PF02401	B0RY26|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:509169
PF02401	B0TJB2|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:458817
PF02401	B0U064|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:484022
PF02401	B0U3Q7|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:405440
PF02401	B0UV08|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:228400
PF02401	B0V8K4|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:509173
PF02401	B0VQ53|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:509170
PF02401	B1HTG5|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:444177
PF02401	B1IRE6|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:481805
PF02401	B1JF80|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:390235
PF02401	B1JKZ5|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:502800
PF02401	B1LBI2|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:126740
PF02401	B1LFV9|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:439855
PF02401	B1W2D7|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:455632
PF02401	B1WTZ2|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:43989
PF02401	B1XBF4|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:316385
PF02401	B1XPG7|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:32049
PF02401	B1YL84|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:262543
PF02401	B1ZXD4|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:452637
PF02401	B2FU83|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:522373
PF02401	B2HZW3|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:405416
PF02401	B2I6V0|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:405441
PF02401	B2IED0|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:395963
PF02401	B2IZV5|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:63737
PF02401	B2K3M9|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:502801
PF02401	B2S3D9|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:455434
PF02401	B2S9W9|reviewed|4-hydroxy-3-methylbut-2-enyl diphosphate reductase|taxID:430066
